Block_ID,Hash,Date,Time,Sender,Recipient,Value_usd,Internal_value_usd,Fee_usd,Nonce,v,r,s
5691556,0xf092197efce965635dd764a8082b0f50369099384e97e894d9cbf86a4db4c4c5,2018-05-28,2018-05-28 13:22:22,0x7d04d2edc058a1afc761d9c99ae4fc5c85d4c8a6,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,57051971.4355469,57051971.4355469,0.119809140014648,2,25,53616b222ecce5299b158d99db2ef452db29e9974c61477fda86419e1db04336,541241a933d265d4f1ab494c381d84fdb50e27fc579eb1836a73dbe40d7de5a0
5691722,0x51a12a5421885dc0243c32c70f5fab13faf74da9c48aef88562c2a51249186f9,2018-05-28,2018-05-28 14:03:30,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,57051914.3835754,57051914.3835754,0.491217474060059,1,25,43f612c5b6fa4f22a7255470348c8f9fa5ee52688c3da81feed9ac1da3d5ef2f,1552eb8f59b78025ec852d89e7818b5be225c9fed7da8368dd4d0b97191bed51
4893587,0xc6adffd3be822ffe8a2e6f2de2ccb468344f81870dea567138b66d483e7aa322,2018-01-12,2018-01-12 01:26:06,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,56894158.9355469,113788317.871094,2.07659128582031,385,1c,f1782b5062fbd196bbd00351b2a865a454b53b2583d3f8d0a4914245fe645137,5082a0eed654d3f9ea482f72f467c88c43f9a7f7c66568f6f6c86e231ca9a041
7750173,0xab8eb150e692959d17fc103c5cae15908c4fae59390ae6bfe22e805f586257c4,2019-05-13,2019-05-13 05:25:39,0xdec87ed2dcdf63043917df0712a5f8866e12cc24,0x2140efd7ba31169c69dfff6cdc66c542f0211825,56532096.10495,56532096.10495,0.00791451983642578,3,25,612093f16131cd8bb6caa5c897379060f6c7d4963914491aaa7c020c54075926,695a141ee8064e81d5426a75ba9726e71ee786570e2b3925c00cad41de5ff93b
7064051,0xda6d732b68a4be83e2297606c5580cf3126b9b57455df5f05a0fd57617f24d17,2019-01-14,2019-01-14 09:25:51,0xf2c605a221b8ea2e813143ece52024660257abc9,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,56316478.7021804,56316478.7021804,0.034789245439209,0,26,74326b835497bde3e943a40a987cc471db0aca8587194c17f6330077d03e4bac,7330f7ea308e63c4af43590c8b71ad53b23a4ce10e48c95a37670c825b1bf4f3
4769226,0xba2914692baf2ea7bcb5b1d104a7c101e8487848e513c80c74384cc211ff6491,2017-12-21,2017-12-21 04:21:43,0x35da6abcb08f2b6164fe380bb6c47bd8f2304d55,0x167a9333bf582556f35bd4d16a7e80e191aa6476,55913901.3671875,55913901.3671875,0.67096681640625,18,25,30b680aa72f4d6a43c84ca27812c0bfb364740c4445383bf52700763f5a1c69b,40b409ddd9694a117cebc49a2c3a3ea689a3b340f2d06fdda5cd4e819804a586
4873536,0x1189c8ac96171306428d4dca80633c85f376a3187720272cb5123eb3465aed21,2018-01-08,2018-01-08 08:25:57,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,55831701.6601562,111663403.320312,2.03781244523437,377,1c,93ccec286020c5a9cde12464553d71748b010e53787ad517248c3c678bbc1ae1,1c954ba4f600821e84ed8fb0c6928e428e1cb15aad8ade8fc764336064144bcd
7074647,0x6f0c1bb702bbed9ad478dd65b5c4dfac9ba3a030729efe30806a8ca63437d6b5,2019-01-16,2019-01-16 06:47:59,0xd8a83b72377476d0a66683cde20a8aad0b628713,0xeec606a66edb6f497662ea31b5eb1610da87ab5f,55505219.8270798,55505219.8270798,0.0725530397415161,5664,26,c65809c6a4defbcdfe4ca0f20b5c617ebb3cbe588c7eebe5831287f23b57fdf7,435ebeb08c670e55817510bfdd3ecb17bfec0da3fd0cebcbc61abb2ed1a7ce87
8031248,0xf10e198c221166cfeb417e66495bfc1c882d3ef5ab8550e5faee9f706c5c88bf,2019-06-26,2019-06-26 03:41:04,0x60cd748f838651c003c24dbde33c8885d504ed9d,0xd3e3664b58adf11c8f4d46f7bb666cf2e97f9029,55430685.6770872,55430685.6770872,0.0501938580322266,1,26,b7958693dc40a20398f1f5cd425ac8ce1c5d8206f88112932794cf336632b6ca,34c97e2868bd9f7b19112d4cc06a6f2025d8b0ea07ab85336e661340307941fe
5076320,0xd0d360db952ebd7501ad935c181eeaa8c559c53a3f63b77dc56fe31c92097b7b,2018-02-12,2018-02-12 10:04:45,0xeb574cd5a407fefa5610fcde6aec13d983ba527c,0xdc76cd25977e0a5ae17155770273ad58648900d3,55311541.9921875,55311541.9921875,0.478282157226562,7,26,25c47729ffbf42a8df8f49c7e429907de40394cc67afd42866288d37f1778398,4f035de4bab09717c04bfa110a1fa889e1acda05567f7d7e2eb7a562dc4490ae
5489407,0x79526c982b0591a602aff9a20db3b63ff4f7e9146b438dbcd4428fe6cbf3e87d,2018-04-23,2018-04-23 02:54:19,0xde30e7c5855ed92ace9160deaa331b50f2e6fdbf,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,55186095.6723723,110372191.344745,1.13478795240234,0,26,9d1741bdd0d9b0d3c33e90f3dcf35004f7720958d953ffc078d7426e15c914ff,0284357e99a9a4f5ac5716477e7910031cbf2478538635f6025a8d35810d9b79
8738761,0xcb9b82072bcaa583ce337d453b99b3321201948feca5a67a15ab6946e74060fb,2019-10-14,2019-10-14 09:49:24,0xfca70e67b3f93f679992cd36323eeb5a5370c8e4,0x059799f2261d37b829c2850cee67b5b975432271,54330001.8310547,54330001.8310547,0.083606628817749,86,25,bfa57275b512ea0ebfec849719a10c707e0a90a14f3b2936c470e8f8728826f9,4e5bb5b59b3703e5ef67f3f2c08d03410826be21150c8aea685fb8ac2e540890
8738740,0x6c745272a05614c12ead834935853a211f9b92fc58903a0a33591f80fdc3ea6d,2019-10-14,2019-10-14 09:43:22,0xfca70e67b3f93f679992cd36323eeb5a5370c8e4,0x9a9bed3eb03e386d66f8a29dc67dc29bbb1ccb72,54330001.8310547,54330001.8310547,0.083606628817749,84,26,7b99b9c10b615d975593616f827ddc6d4a60d3c3019f05d06235a3348389f2a5,5bcf2b7d91f519c1fba0f3281d50799d987ca56f11efafec17ec88ab121ac117
5026057,0xd7b1db709678f19e96d998284477946db5d8da66cb447f9f9189f37d68c83f03,2018-02-04,2018-02-04 00:03:51,0x95e0d3bc94735091fda5a2a711af7a6c9abe8210,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,53459448.8504203,53459448.8504203,0.612470332646484,2,26,a6ca3cdebd7578c99ab2f929e68ddc181c88e09d421c5fcc6f40f17ac9b46a1c,65493c25123c01e64c2eb4f39ddd0a66fce203e268eaaeba9557d266e8352aef
4585368,0x0867c409dc5d61f2b028b44cb373646aa87275e38a29980676837ae207cb131f,2017-11-20,2017-11-20 01:02:43,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,0x7727e5113d1d161373623e5f49fd568b4f543a9e,53323498.5351562,106646997.070312,0.129828854823486,773,1c,6873d1d4f4b3053460162362fbf200bb911397df244dd6913f029f86713a848a,01fd8f65fc80a0d3d1a2bb11a5a43342ff6e3549887839156ea4de33fa75967c
4969507,0xe0304f862000694e66127273bd4ce0f83ea2cf612e542fd02382814617a4b9b3,2018-01-25,2018-01-25 10:37:30,0x76207e365799613fc35649151031776611e78620,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,53101824.1518284,53101824.1518284,0.802883535644531,1,25,25d281c2197ffbdb3372a6254c9ad065b331c58486a60c4235247022187e9a7f,3f5eda12539108b883836e09a017cd584888160fe4801481b84f2f8e3bcbde06
4969406,0x8d9c0626453abef96d4503a5cc62cf5bb7918355311bd2edcc36b7faca112bf9,2018-01-25,2018-01-25 10:12:24,0x415655297a0f299d13acce68195890200c5d4a8b,0x76207e365799613fc35649151031776611e78620,53100762.9394531,53100762.9394531,0.416830368944421,19,26,29d065b20544f5fac165b6610a21e45268d4e5a0aa5cd2ac4894d7f428a3976c,3c852bc35adedef1c9c493414ba78dfc8baba603cee0dea2a753b88de30d377e
4856978,0x4d79108beb402259d42903ed345d94daeed36b94a612bf661fe565d1c9a6e066,2018-01-05,2018-01-05 07:27:26,0xfe652ea0bf0ab6085704c86912661ac914af0852,0xaa5e3050d69942486b37f9024ebc9567fc48b554,52578517.8014776,52578517.8014776,0.473898612304687,22,25,2e2832582a5c379b1c87a6b710c284a80b67c579da588d9d426c53c0407fa1d4,3eaa8e1f743ce4a5619b64f7bf4d587838cbeb3ce8568964a82f8adc094c1830
4857007,0x0fb2d3d7dcb1ca47f2bf7954c9b338fc71552b485d2d5c4e3afbc34e743e0ba2,2018-01-05,2018-01-05 07:35:24,0xaa5e3050d69942486b37f9024ebc9567fc48b554,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,52578514.1322584,52578514.1322584,1.77745829515137,17,26,33dd51aa1c42e54ebb44bcc7f9dafeec1b3f5decccd8fae8f218f71e4da54a88,37058de3e24c7f23c7d8f16c4e37a12b62ee2a8a8fc8652edc9e72db1374dc2d
5764581,0xcac4e13db0904a98434f71a7aaff333c8280443bb6f05e32c109e7c30ae4f584,2018-06-10,2018-06-10 12:29:22,0xae80f9fa64e2330f5de5bd64061285c71c041ed0,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,52577520.9670977,105155041.934195,1.0811480071875,0,26,b2816a11f3dfe4b67e8996dbdede3b1d27872bb7039eb9d5d67af17a8f7413ea,79b7c82a78f7cf984f65110c840aa30ee75c477e9faa5c4fa28d103f4b3d2b4a
4512806,0x6660c9b6fcc74e836ac45181a638e595defc149fe7506c0c3b1c47f2fe75ad28,2017-11-08,2017-11-08 09:14:45,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,52355374.1455078,52355374.1455078,0.0301199376722145,65,1b,d0a2316e60257454531af5e401a5e5917a4e082845c1570700bf90f9035faf26,4bc7c55a0954b306cd3b98dc4b8cba1d1d60b5828436ff6517147b891164bc23
8460099,0xf67f4a0ebcad7cba643f2008f7894dd271105d5d5875c88cb35e7529e2db0054,2019-08-31,2019-08-31 20:28:07,0xf6e38aac274edbb4173643ea718d7002978e755a,0xa85b6de24f64b0f95f2deab7ad897e68765391fa,52311386.5647459,52311386.5647459,0.106017206726074,1,26,652ae487d955663b548e359c245c73771815bc6a8b1a2c208f49db61311b1476,405acf462b8cbe41a7b3fb92dff2d01ad49afff722b7f4552bd648f9efe3f389
4952589,0x1f700574755e6c1b6d45e26a40a750c9d21a1e4acbf96126ab2e46139ef19798,2018-01-22,2018-01-22 13:52:41,0x76207e365799613fc35649151031776611e78620,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,52292786.943622,52292786.943622,0.834576201416016,0,26,9bbe1a18ae9b378869ab6cdb87d8af8e3f17653f801d52a5ca9b4a5f2cc183f8,4c2aeabf59b8341c02ae317ac4d6c45edebfddba99ef01a86dd12f14baee0392
4787405,0xf2215f6c523f2258c8e70ecac2745be4d115c99f53e796d3bc34fe8fdd8948d4,2017-12-24,2017-12-24 08:26:16,0x82454177522f85f3f17f190daaefff7f2b9df2eb,0x8317ab6588b0f6643773fb3049e1e5d93d6002d3,61157047.0909747,61157047.0909747,0.320229,2,1c,49701a875cde1d2a50ef39e0cf1f60ba49a8e0d5b1bc83ddcc8b61387c444d8d,6e5020eec9528bc6680d291709d05e04f2f88f1df128291c78da63cd35685aee
5075834,0x4e952bf4adcd4d03f84e59b70003354b524fd1d5f85d89e3cf83e9ddaca7188f,2018-02-12,2018-02-12 08:15:48,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,61005377.1972656,122010754.394531,1.48443164226562,389,1b,5840d55669ed3826cb97229ffd8aa429cfe9823669af3ea6c0f4b3d5e9f4f71e,3c0b877f801f9fa371dd402547503d3491b3f5c81fc4778904bd6ca2d486d543
4256756,0x34b33e6adcbecfa4d1d61d9873e12113556551afef651552cec871eef955d03a,2017-09-09,2017-09-09 22:47:41,0xcafb10ee663f465f9d10588ac44ed20ed608c11e,0x7727e5113d1d161373623e5f49fd568b4f543a9e,61000000,122000000,0.185648925,2081,25,a08b79348fac0eac6eb6d3b5aebc3beaa0355edbf5cca26124296de164e29a81,276d3891fafa865ebcaf2e42a38e97636c9629524b01c782b8120e11578e1449
4256760,0x8f1c87a5ce8fed6e65dba9be383bfb3ceb46dbe32e10168bb44fd65fdd927ad2,2017-09-09,2017-09-09 22:49:15,0x1151314c646ce4e0efd76d1af4760ae66a9fe30f,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,60980881.88935,60980881.88935,0.2529975,1594737,26,9cf199fe3796d2e7b803321dbdb767bae1beb8a48b05e003b2afbbf361e9bbe3,50a706bc9935f9a4ed704b40439abfa45aad73aba11531829bd70d91e3c49d16
4633641,0xf990b817f08219ca0e244b4783b4402915d8d11ccc85eaa2e19d5db9847e7c02,2017-11-27,2017-11-27 20:24:49,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,60920143.1274414,60920143.1274414,0.202723491668701,68,1b,44bc624627d7ef75f52b91e7ba8ce8c59b0c519fa4962a0a21990db666ab4847,645e2ca512f850533deff717a95d85c7c3978c9f0e2bae5ef7319c2cb5d3a216
7772327,0xf6648b88aa84a4cbd336e60bc0ccc5452d4c5562b190a5a441e8b1cbeac32ece,2019-05-16,2019-05-16 16:22:13,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x742d35cc6634c0532925a3b844bc454e4438f44e,60169615.8140522,60169615.8140522,0.151143436889648,6375299,25,7d913c61ee914c93a6a9bda03621bd58ce1320d727333c82b34cf3393e6b4134,1a2c3a760336eaf4593c670a94a299982b2d036d3a96fce0901aeec324f13f83
5493859,0x62eaab67c2cef0ac5e39e51fba69f8e82e738a55456ad3bf43e9c2b90ab1372b,2018-04-23,2018-04-23 21:28:03,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,59423239.3593357,59423239.3593357,0.39181822317627,3508336,26,2955382da53171194ff26d73107399a11749caa10345f0743affaa1c78f8011b,18710fd15882acae8df39e70fe986107144a678663feb8e9873cb58dd4290a55
5473225,0xc5c5c522384c2d569aae2115ae13a31589c1219fb5bca5c2204338e650e9c51e,2018-04-20,2018-04-20 08:41:26,0x00b1e9a7f2b5528cbf5cb1be50437e7d8a92ce99,0x00e5c013694c9ee92b76ce6ad7ad3bcc20475d6f,59061602.5390625,59061602.5390625,0.244480960510254,20,1b,270254fb548a55f9c451d513006d26c02cbc1a933793eece8d81ff46c65688e9,1987da83665059ad174c36dd2f923020f2ba3111dcebde9c3b45d79a9ee23b7c
4880755,0xce5b8548bb0faa6c4bccfc82138ee4c901fdff26fdc6a5748398917676ff09aa,2018-01-09,2018-01-09 16:32:46,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,58453588.3312055,58453588.3312055,3.83963032800879,1377848,25,8d9ab32a774ca7fd8bc9cb33638ca454b8f8feddb46ee21016ae987d0d53c41f,2b8046641fe640fe3e18898864205e39cb712cbfa485563d2140faf9526330d5
4921549,0x8fc96d4b7cc3389ae23fbe6fa2cfdd92733ad5fb6977be2d1f08b5f9c8583ef9,2018-01-17,2018-01-17 03:54:09,0x29bda6828c2a40e8b8be8cc0513afd5f7ae47ad7,0x62f7c4d7a899f5ae3a868f28c52217efd67c4864,58109582.2493408,58109582.2493408,1.07425497436523,16,1b,4142d1b34a9ead07dcd4c4556db14fd50a7c59091e79fb9ea91bbdab6fdb47c6,23ee655a7ac8167375764774aae176c1a1999d25d84207359107e1295aba5012
4921587,0x7f3b3f441fc7591d15d01cdcc195b238d3d0d1cabe900bf2d49af91805480fe9,2018-01-17,2018-01-17 04:04:06,0x62f7c4d7a899f5ae3a868f28c52217efd67c4864,0x73f8fc2e74302eb2efda125a326655acf0dc2d1b,58109581.2610262,58109581.2610262,0.988314576416016,4,26,725900b35abe0d9b15d23c5ee4b6ec0991bb1d2b40dd2c59cba6ee90a6b831ff,7425755d18790205b0d4286967d9c8a87332a740837675359e4afb2aca5673a9
4222471,0x44aa82cd30d597f07fef3d20b80796019731ebaa53e16f5f0bb31042a15ceb98,2017-08-31,2017-08-31 06:13:27,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,57525000,115050000,0.69987216,370,1b,10d52bcfb047348baf4c4e9e76b332fa5a428a75764a23bc799a8cd8450d22e4,2b06257717d7816652de15ecda53f62cd395c4d8fed6500176a5e246f4a4a3a5
7469625,0xf4933a34e19954b71e288f230cfc9ab0e76f16b811e7c6ca1add414957473c3d,2019-03-30,2019-03-30 12:12:27,0xf4a2eff88a408ff4c4550148151c33c93442619e,0x2c9b54f442c149659faa97dfb0b6f810c88c3d82,57270758.0566406,57270758.0566406,0.00992215883331299,5139,26,6f5fe293ae2e5011c6e6a296d6b4d3a1a680f164974d34347aad5ff600437625,752a8fdf1f732eac0320c3d2917b820414d5c11a648c5c0176c8e2917cb09070
3954841,0xddcfda1b21bb9b54556b85a506370d9796077111bdebd6d75e1d27cba28425b7,2017-06-30,2017-06-30 22:40:56,0xe853c56864a2ebe4576a807d26fdc4a0ada51919,0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,57165594.4824219,57165594.4824219,0.129831639908752,49,1b,48136cd45dae6b8e3d63ec580d2d2b72fca0b099a3138798cdd1cff0d626cf39,576b214d79cdc7fb9390b8637336df1e9eba36416859611535418405ac38cf1a
4166484,0xd1f49e781d3f1bf3fb5d9fe5245f2bc929f9243ab97b951723c928572a775d61,2017-08-16,2017-08-16 20:52:47,0xcafb10ee663f465f9d10588ac44ed20ed608c11e,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,57091194.369812,57091194.369812,0.161861629119873,2050,25,dd890c4b806acf514faa5b9eabb34140e8ab8c1425cf0c7dfd55eeb7a17c7f17,746720b8f4423457a0e9985edc546afd39d4fbf7fc604b9cc8a6ca34c0bdfe95
5691556,0xf092197efce965635dd764a8082b0f50369099384e97e894d9cbf86a4db4c4c5,2018-05-28,2018-05-28 13:22:22,0x7d04d2edc058a1afc761d9c99ae4fc5c85d4c8a6,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,57051971.4355469,57051971.4355469,0.119809140014648,2,25,53616b222ecce5299b158d99db2ef452db29e9974c61477fda86419e1db04336,541241a933d265d4f1ab494c381d84fdb50e27fc579eb1836a73dbe40d7de5a0
5691722,0x51a12a5421885dc0243c32c70f5fab13faf74da9c48aef88562c2a51249186f9,2018-05-28,2018-05-28 14:03:30,0x0a0fed0ff3495fe93749cde2b692b7e217dc739c,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,57051914.3835754,57051914.3835754,0.491217474060059,1,25,43f612c5b6fa4f22a7255470348c8f9fa5ee52688c3da81feed9ac1da3d5ef2f,1552eb8f59b78025ec852d89e7818b5be225c9fed7da8368dd4d0b97191bed51
4893587,0xc6adffd3be822ffe8a2e6f2de2ccb468344f81870dea567138b66d483e7aa322,2018-01-12,2018-01-12 01:26:06,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,56894158.9355469,113788317.871094,2.07659128582031,385,1c,f1782b5062fbd196bbd00351b2a865a454b53b2583d3f8d0a4914245fe645137,5082a0eed654d3f9ea482f72f467c88c43f9a7f7c66568f6f6c86e231ca9a041
7750173,0xab8eb150e692959d17fc103c5cae15908c4fae59390ae6bfe22e805f586257c4,2019-05-13,2019-05-13 05:25:39,0xdec87ed2dcdf63043917df0712a5f8866e12cc24,0x2140efd7ba31169c69dfff6cdc66c542f0211825,56532096.10495,56532096.10495,0.00791451983642578,3,25,612093f16131cd8bb6caa5c897379060f6c7d4963914491aaa7c020c54075926,695a141ee8064e81d5426a75ba9726e71ee786570e2b3925c00cad41de5ff93b
7064051,0xda6d732b68a4be83e2297606c5580cf3126b9b57455df5f05a0fd57617f24d17,2019-01-14,2019-01-14 09:25:51,0xf2c605a221b8ea2e813143ece52024660257abc9,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,56316478.7021804,56316478.7021804,0.034789245439209,0,26,74326b835497bde3e943a40a987cc471db0aca8587194c17f6330077d03e4bac,7330f7ea308e63c4af43590c8b71ad53b23a4ce10e48c95a37670c825b1bf4f3
4769226,0xba2914692baf2ea7bcb5b1d104a7c101e8487848e513c80c74384cc211ff6491,2017-12-21,2017-12-21 04:21:43,0x35da6abcb08f2b6164fe380bb6c47bd8f2304d55,0x167a9333bf582556f35bd4d16a7e80e191aa6476,55913901.3671875,55913901.3671875,0.67096681640625,18,25,30b680aa72f4d6a43c84ca27812c0bfb364740c4445383bf52700763f5a1c69b,40b409ddd9694a117cebc49a2c3a3ea689a3b340f2d06fdda5cd4e819804a586
4873536,0x1189c8ac96171306428d4dca80633c85f376a3187720272cb5123eb3465aed21,2018-01-08,2018-01-08 08:25:57,0xb794f5ea0ba39494ce839613fffba74279579268,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,55831701.6601562,111663403.320312,2.03781244523437,377,1c,93ccec286020c5a9cde12464553d71748b010e53787ad517248c3c678bbc1ae1,1c954ba4f600821e84ed8fb0c6928e428e1cb15aad8ade8fc764336064144bcd
7074647,0x6f0c1bb702bbed9ad478dd65b5c4dfac9ba3a030729efe30806a8ca63437d6b5,2019-01-16,2019-01-16 06:47:59,0xd8a83b72377476d0a66683cde20a8aad0b628713,0xeec606a66edb6f497662ea31b5eb1610da87ab5f,55505219.8270798,55505219.8270798,0.0725530397415161,5664,26,c65809c6a4defbcdfe4ca0f20b5c617ebb3cbe588c7eebe5831287f23b57fdf7,435ebeb08c670e55817510bfdd3ecb17bfec0da3fd0cebcbc61abb2ed1a7ce87
8031248,0xf10e198c221166cfeb417e66495bfc1c882d3ef5ab8550e5faee9f706c5c88bf,2019-06-26,2019-06-26 03:41:04,0x60cd748f838651c003c24dbde33c8885d504ed9d,0xd3e3664b58adf11c8f4d46f7bb666cf2e97f9029,55430685.6770872,55430685.6770872,0.0501938580322266,1,26,b7958693dc40a20398f1f5cd425ac8ce1c5d8206f88112932794cf336632b6ca,34c97e2868bd9f7b19112d4cc06a6f2025d8b0ea07ab85336e661340307941fe
5076320,0xd0d360db952ebd7501ad935c181eeaa8c559c53a3f63b77dc56fe31c92097b7b,2018-02-12,2018-02-12 10:04:45,0xeb574cd5a407fefa5610fcde6aec13d983ba527c,0xdc76cd25977e0a5ae17155770273ad58648900d3,55311541.9921875,55311541.9921875,0.478282157226562,7,26,25c47729ffbf42a8df8f49c7e429907de40394cc67afd42866288d37f1778398,4f035de4bab09717c04bfa110a1fa889e1acda05567f7d7e2eb7a562dc4490ae
5489407,0x79526c982b0591a602aff9a20db3b63ff4f7e9146b438dbcd4428fe6cbf3e87d,2018-04-23,2018-04-23 02:54:19,0xde30e7c5855ed92ace9160deaa331b50f2e6fdbf,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,55186095.6723723,110372191.344745,1.13478795240234,0,26,9d1741bdd0d9b0d3c33e90f3dcf35004f7720958d953ffc078d7426e15c914ff,0284357e99a9a4f5ac5716477e7910031cbf2478538635f6025a8d35810d9b79
8738761,0xcb9b82072bcaa583ce337d453b99b3321201948feca5a67a15ab6946e74060fb,2019-10-14,2019-10-14 09:49:24,0xfca70e67b3f93f679992cd36323eeb5a5370c8e4,0x059799f2261d37b829c2850cee67b5b975432271,54330001.8310547,54330001.8310547,0.083606628817749,86,25,bfa57275b512ea0ebfec849719a10c707e0a90a14f3b2936c470e8f8728826f9,4e5bb5b59b3703e5ef67f3f2c08d03410826be21150c8aea685fb8ac2e540890
8738740,0x6c745272a05614c12ead834935853a211f9b92fc58903a0a33591f80fdc3ea6d,2019-10-14,2019-10-14 09:43:22,0xfca70e67b3f93f679992cd36323eeb5a5370c8e4,0x9a9bed3eb03e386d66f8a29dc67dc29bbb1ccb72,54330001.8310547,54330001.8310547,0.083606628817749,84,26,7b99b9c10b615d975593616f827ddc6d4a60d3c3019f05d06235a3348389f2a5,5bcf2b7d91f519c1fba0f3281d50799d987ca56f11efafec17ec88ab121ac117
5026057,0xd7b1db709678f19e96d998284477946db5d8da66cb447f9f9189f37d68c83f03,2018-02-04,2018-02-04 00:03:51,0x95e0d3bc94735091fda5a2a711af7a6c9abe8210,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,53459448.8504203,53459448.8504203,0.612470332646484,2,26,a6ca3cdebd7578c99ab2f929e68ddc181c88e09d421c5fcc6f40f17ac9b46a1c,65493c25123c01e64c2eb4f39ddd0a66fce203e268eaaeba9557d266e8352aef
4585368,0x0867c409dc5d61f2b028b44cb373646aa87275e38a29980676837ae207cb131f,2017-11-20,2017-11-20 01:02:43,0xf4b51b14b9ee30dc37ec970b50a486f37686e2a8,0x7727e5113d1d161373623e5f49fd568b4f543a9e,53323498.5351562,106646997.070312,0.129828854823486,773,1c,6873d1d4f4b3053460162362fbf200bb911397df244dd6913f029f86713a848a,01fd8f65fc80a0d3d1a2bb11a5a43342ff6e3549887839156ea4de33fa75967c
4969507,0xe0304f862000694e66127273bd4ce0f83ea2cf612e542fd02382814617a4b9b3,2018-01-25,2018-01-25 10:37:30,0x76207e365799613fc35649151031776611e78620,0x976fd26bc177542c3ade3aa28b374f866e7dde4b,53101824.1518284,53101824.1518284,0.802883535644531,1,25,25d281c2197ffbdb3372a6254c9ad065b331c58486a60c4235247022187e9a7f,3f5eda12539108b883836e09a017cd584888160fe4801481b84f2f8e3bcbde06
4969406,0x8d9c0626453abef96d4503a5cc62cf5bb7918355311bd2edcc36b7faca112bf9,2018-01-25,2018-01-25 10:12:24,0x415655297a0f299d13acce68195890200c5d4a8b,0x76207e365799613fc35649151031776611e78620,53100762.9394531,53100762.9394531,0.416830368944421,19,26,29d065b20544f5fac165b6610a21e45268d4e5a0aa5cd2ac4894d7f428a3976c,3c852bc35adedef1c9c493414ba78dfc8baba603cee0dea2a753b88de30d377e
4856978,0x4d79108beb402259d42903ed345d94daeed36b94a612bf661fe565d1c9a6e066,2018-01-05,2018-01-05 07:27:26,0xfe652ea0bf0ab6085704c86912661ac914af0852,0xaa5e3050d69942486b37f9024ebc9567fc48b554,52578517.8014776,52578517.8014776,0.473898612304687,22,25,2e2832582a5c379b1c87a6b710c284a80b67c579da588d9d426c53c0407fa1d4,3eaa8e1f743ce4a5619b64f7bf4d587838cbeb3ce8568964a82f8adc094c1830
4857007,0x0fb2d3d7dcb1ca47f2bf7954c9b338fc71552b485d2d5c4e3afbc34e743e0ba2,2018-01-05,2018-01-05 07:35:24,0xaa5e3050d69942486b37f9024ebc9567fc48b554,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,52578514.1322584,52578514.1322584,1.77745829515137,17,26,33dd51aa1c42e54ebb44bcc7f9dafeec1b3f5decccd8fae8f218f71e4da54a88,37058de3e24c7f23c7d8f16c4e37a12b62ee2a8a8fc8652edc9e72db1374dc2d
5764581,0xcac4e13db0904a98434f71a7aaff333c8280443bb6f05e32c109e7c30ae4f584,2018-06-10,2018-06-10 12:29:22,0xae80f9fa64e2330f5de5bd64061285c71c041ed0,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,52577520.9670977,105155041.934195,1.0811480071875,0,26,b2816a11f3dfe4b67e8996dbdede3b1d27872bb7039eb9d5d67af17a8f7413ea,79b7c82a78f7cf984f65110c840aa30ee75c477e9faa5c4fa28d103f4b3d2b4a
